observation_id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user,created_at,updated_at,quality_grade,license,uri,medium_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town,place_county,place_state,place_country,place_admin1,place_admin2,species_guess,scientific_name,common_name,iconic_taxon,taxon_id,taxon_kingdom,taxon_phylum,taxon_subphylum,taxon_superclass,taxon_class,taxon_subclass,taxon_superorder,taxon_order,taxon_suborder,taxon_superfamily,taxon_family,taxon_subfamily,taxon_supertribe,taxon_tribe,taxon_subtribe,taxon_genus,taxon_genushybrid,taxon_species,taxon_hybrid,taxon_subspecies,taxon_variety,taxon_form,"field:id meant for ""eater"" or organism being eaten?","field:url for ""partner"" observation",field:is observation one of these special types of feeding?,photo_id,Image_name
84804335,3f4f7f00-fd8f-44d4-92b3-f0981750a9fb,2021/06/26 4:48 PM EDT,2021-06-26,2021-06-26 20:48:00 UTC,Eastern Time (US & Canada),3408072,ndudziak,Norman Dudziak,2021-06-28 02:56:41 UTC,2021-07-06 19:07:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84804335,https://inaturalist-open-data.s3.amazonaws.com/photos/139427301/medium.jpeg,,"Barrington Land Conservation Trust, Sowams Woods",,1,0,False,,"Barrington, RI, USA",41.7352033333,-71.3360616667,,,,,,,,False,,,,Bristol,Rhode Island,United States,Rhode Island,Bristol,Mayapple Rust,Allodus podophylli,Mayapple Rust,Fungi,417511,Fungi,Basidiomycota,Pucciniomycotina,,Pucciniomycetes,,,Pucciniales,Uredinineae,,,,,,,Allodus,,Allodus podophylli,,,,,eater,https://www.inaturalist.org/observations/84804118,,139427301,obs_84804335_photo_139427301
115944573,2fc2492e-b3b0-4a98-84d2-741a5c49d04e,2022-05-07 20:14:11,2022-05-07,2022-05-07 18:14:11 UTC,Rome,1522604,lvdr,,2022-05-07 18:15:50 UTC,2022-12-09 19:32:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/115944573,https://inaturalist-open-data.s3.amazonaws.com/photos/195682488/medium.jpeg,,,,1,0,False,2.0,"Peseggia VE, Italia",45.5614851054,12.1925326064,6.0,,,,6.0,,,False,gps,gps,,Venezia,Veneto,Italy,Veneto,Venezia,Polypore écailleux,Cerioporus squamosus,Dryad's Saddle,Fungi,940028,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Polyporaceae,,,,,Cerioporus,,Cerioporus squamosus,,,,,thing being eaten,https://www.inaturalist.org/observations/115945882,,195682488,obs_115944573_photo_195682488
184932586,ed527018-9b74-497a-8406-48f7b10c9fdd,2023-09-25 15:23:25-07:00,2023-09-25,2023-09-25 22:23:25 UTC,Pacific Time (US & Canada),728554,rainhead,Peter Abrahamsen,2023-09-25 22:23:44 UTC,2025-04-04 17:39:26 UTC,research,CC-BY,https://www.inaturalist.org/observations/184932586,https://inaturalist-open-data.s3.amazonaws.com/photos/322881815/medium.jpg,,,,1,0,False,3.0,"Ravenna Park, Seattle, WA, US",47.6710391138,-122.3045078737,11.0,,,,11.0,,,False,,,,King,Washington,United States,Washington,King,hare's foot inkcap,Coprinopsis lagopus,hare's foot inkcap,Fungi,55605,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Psathyrellaceae,,,,,Coprinopsis,,Coprinopsis lagopus,,,,,organism being eaten,https://www.inaturalist.org/observations/185044798,"No, none of these",322881815,obs_184932586_photo_322881815
192308778,47728bda-1cce-43ea-a578-644242b370d4,2023/11/18 6:38 PM,2023-11-18,2023-11-19 02:38:00 UTC,Pacific Time (US & Canada),3746806,kyle_eaton_photography,Kyle Eaton,2023-11-27 07:33:27 UTC,2025-03-31 06:41:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/192308778,https://inaturalist-open-data.s3.amazonaws.com/photos/337565887/medium.jpeg,,"dslr, in tree, in Carob Tree, Irvine Park, Irvine Regional Park, OC, Orange, Photo Hike, fall, Fall 2023, 2023, night, food, Native, bioblitz, Common, mushroom","This small Western Hardwood Sulfur Shelf mushroom is growing out of the trunk of a Carob Tree, about 10 feet up. There was a more complete mushroom further down the trunk, which I observed separately here: https://www.inaturalist.org/observations/192295499. It was being eaten by Yellow Cellar Slugs.

Host plant: https://www.inaturalist.org/observations/201517099

I've previously observed 2 of these mushrooms here in the past, so perhaps this is the same colony: https://www.inaturalist.org/observations?nelat=33.794708185211&nelng=-117.74926735770939&place_id=any&subview=map&swlat=33.79456329931911&swlng=-117.74943633687732&taxon_id=47170&user_id=kyle_eaton_photography&verifiable=any

These photos were edited to have a Custom White Balance (Photoshop's preset).",1,0,False,,"Orange County, CA, USA",33.7946364787,-117.7493531866,1.0,,,,1.0,,,False,,,,Orange,California,United States,California,Orange,Western Hardwood Sulphur Shelf,Laetiporus gilbertsonii,Western Hardwood Sulphur Shelf,Fungi,120154,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Laetiporaceae,,,,,Laetiporus,,Laetiporus gilbertsonii,,,,,organism being eaten,https://www.inaturalist.org/observations/192308779,"No, none of these",337565887,obs_192308778_photo_337565887
218648707,b5f8f360-6a9f-49aa-b956-0b4d36785131,2024-05-25 15:31:40-06:00,2024-05-25,2024-05-25 21:31:40 UTC,Pacific Time (US & Canada),63834,teamtzibim,TeamTzibim,2024-05-27 14:48:27 UTC,2024-10-13 06:28:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/218648707,https://inaturalist-open-data.s3.amazonaws.com/photos/386921148/medium.jpg,,,,2,1,False,,"California, US",37.8346528448,-122.1582491159,3004.0,,,,28329.0,obscured,,True,,,,Alameda,California,United States,California,Alameda,Stereum ochraceoflavum,Stereum ochraceoflavum,,Fungi,118107,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Stereaceae,,,,,Stereum,,Stereum ochraceoflavum,,,,,organism being eaten,https://www.inaturalist.org/observations/218642870,"No, none of these",386921148,obs_218648707_photo_386921148
222155722,03917afc-d529-4daf-839d-ac43d0bd351a,2021/03/27 1:28 PM,2021-03-27,2021-03-27 18:28:00 UTC,Central Time (US & Canada),451802,teakettle_wren,Lisa Appelbaum,2024-06-12 01:43:47 UTC,2025-04-05 09:59:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/222155722,https://inaturalist-open-data.s3.amazonaws.com/photos/393488930/medium.jpeg,,,"multiple brackets on the same log

observation for the beetles in the last photo: https://www.inaturalist.org/observations/222158068",1,0,False,,"Texas, US",30.4548993072,-94.2162980713,15.0,,,,29356.0,obscured,,True,,,,Tyler,Texas,United States,Texas,Tyler,Latte Bracket,Trametes lactinea,Latte Bracket,Fungi,328305,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Polyporaceae,,,,,Trametes,,Trametes lactinea,,,,,organism being eaten,https://www.inaturalist.org/observations/222158068,"No, none of these",393488930,obs_222155722_photo_393488930
257895121,3ade34c8-4420-4f13-8a01-b9fc075bdc64,2024-09-30 08:46:17-06:00,2024-09-30,2024-09-30 14:46:17 UTC,Mexico City,63834,teamtzibim,TeamTzibim,2025-01-09 05:05:51 UTC,2025-04-09 14:07:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/257895121,https://inaturalist-open-data.s3.amazonaws.com/photos/462644779/medium.jpg,,,,1,0,False,3.0,"Vivero Coyoacán, Coyoacán, CDMX, MX",19.3543083333,-99.1702283333,139.0,,,,139.0,,,False,,,Zona Metropolitana,Coyoacán,Distrito Federal,Mexico,Distrito Federal,Coyoacán,Hongo temblón amarillo,Tremella mesenterica,witch's butter,Fungi,48529,Fungi,Basidiomycota,Agaricomycotina,,Tremellomycetes,,,Tremellales,,,Tremellaceae,,,,,Tremella,,Tremella mesenterica,,,,,organism being eaten,https://www.inaturalist.org/observations/258038107,"No, none of these",462644779,obs_257895121_photo_462644779
271907902,8b5140b6-d92a-4898-ba95-3177fc674cbe,2025/04/20 10:34 AM,2025-04-20,2025-04-20 08:34:00 UTC,Harare,23072,i_c_riddell,,2025-04-21 06:56:17 UTC,2025-05-14 05:53:05 UTC,research,CC-BY,https://www.inaturalist.org/observations/271907902,https://inaturalist-open-data.s3.amazonaws.com/photos/489148836/medium.jpg,,"Harare, Zimbabwe, galls, Rhamnaceae, plants, vegetation, fungi, disease",,1,0,False,,"Rolf Valley, Harare, Zimbabwe",-17.7705813568,31.1119705733,4.0,,,,4.0,,,False,,,,Harare,Harare,Zimbabwe,Harare,Harare,Coniodictyum chevalieri,Coniodictyum chevalieri,,Fungi,945634,Fungi,Basidiomycota,Ustilaginomycotina,,Exobasidiomycetes,,,Exobasidiales,,,Cryptobasidiaceae,,,,,Coniodictyum,,Coniodictyum chevalieri,,,,,eater,https://www.inaturalist.org/observations/271907901,Parasitism,489148836,obs_271907902_photo_489148836
10686,6662b18b-6343-460b-90e8-d494df9766e8,2006-07-01,2006-07-01,,Eastern Time (US & Canada),520,johnnybirder,Johnny Wilson,2011-01-30 15:03:49 UTC,2025-04-15 14:47:51 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/10686,https://static.inaturalist.org/photos/22224/medium.JPG,,,House mice on Gough Island have learnt to eat seabirds. Even Albatrosses are now threatened with extinction from mouse predation!,7,0,False,,Gough Island,-40.349431,-9.880431,6.0,,,,6.0,,open,False,,,,Tristan da Cunha,Tristan da Cunha,Saint Helena,Tristan da Cunha,Tristan da Cunha,House Mouse,Mus musculus,House Mouse,Mammalia,44705,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Myomorpha,Muroidea,Muridae,Murinae,,Murini,,Mus,,Mus musculus,,,,,eater,https://www.inaturalist.org/observations/1766953,"No, none of these",22224,obs_10686_photo_22224
338604,c127ae38-c311-40bb-bc5f-2e48d8e02c59,2012-08-19 8:00 AM,2012-08-19,2012-08-19 13:00:00 UTC,Central Time (US & Canada),17056,fvaldesp_tutor,Francisco Valdes Perezgasga,2013-07-19 22:24:55 UTC,2024-11-01 13:37:56 UTC,research,CC-BY-NC-ND,http://conabio.inaturalist.org/observations/338604,https://inaturalist-open-data.s3.amazonaws.com/photos/421440/medium.jpg,,"Geococcyx californianus, Passer domesticus, Torreón, Coahuila, Río Nazas","Correcaminos que atacó, cazó y se comió a un chilero joven <i>Passer domesticus</i> en el lecho seco del Río Nazas en Torreón, Coahuila.",5,0,False,,"Lecho seco del Nazas, Torreon, Coahuila, Mexico",25.557155,-103.453939,15.0,,,,15.0,,open,False,,,Fagáceas del Noreste de México ,Torreón,Coahuila,Mexico,Coahuila,Torreón,Correcaminos norteño,Geococcyx californianus,Greater Roadrunner,Aves,1986,Animalia,Chordata,Vertebrata,,Aves,,,Cuculiformes,,,Cuculidae,Neomorphinae,,,,Geococcyx,,Geococcyx californianus,,,,,eater,,"No, none of these",421440,obs_338604_photo_421440
414645,8900f5f2-3c54-4397-b215-7033ab0c0e4b,1988-07-13,1988-07-13,,Harare,23072,i_c_riddell,,2013-10-02 08:14:16 UTC,2024-11-23 09:16:18 UTC,research,CC-BY,http://www.inaturalist.org/observations/414645,https://inaturalist-open-data.s3.amazonaws.com/photos/521779/medium.jpg,,,found lying in open on short grass. Cause of death unknown but during latter part of night.Tail damaged which made subcaudal count inexact but 28 considered very close.,1,0,False,,Mana Pools National Park,-15.836848,29.146428,100.0,,,,100.0,,open,False,,,,Hurungwe,Mashonaland West,Zimbabwe,Mashonaland West,Hurungwe,Cape Wolf Snake,Lycophidion capense,Cape Wolf Snake,Reptilia,29508,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Lamprophiidae,,,,,Lycophidion,,Lycophidion capense,,,,,eater,https://www.inaturalist.org/observations/414707,,521779,obs_414645_photo_521779
414707,f71bf6a5-7cc2-49c3-b5dd-df5716f5cb32,1988-07-13,1988-07-13,,Harare,23072,i_c_riddell,,2013-10-02 08:47:17 UTC,2024-11-23 08:58:29 UTC,research,CC-BY,http://www.inaturalist.org/observations/414707,https://inaturalist-open-data.s3.amazonaws.com/photos/521820/medium.jpg,,,Refers to record of Cape Wolf Snake this date & locality. Found in snake's stomach,2,0,False,,Mana Pools National Park,-15.836848,29.146428,,,,,,,open,False,,,,Hurungwe,Mashonaland West,Zimbabwe,Mashonaland West,Hurungwe,Sundevall's Writhing Skink,Mochlus sundevallii,Sundevall's Writhing Skink,Reptilia,37932,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Sauria,,Scincidae,Lygosominae,,,,Mochlus,,Mochlus sundevallii,,,,,thing being eaten,https://www.inaturalist.org/observations/414645,,521820,obs_414707_photo_521820
420386,56bf357d-9c01-4e0a-8cdb-a4f7aa548081,2013-10-06 15:10:40,2013-10-06,2013-10-06 19:10:40 UTC,Eastern Time (US & Canada),12796,scadwell,Suzanne Cadwell,2013-10-06 22:55:37 UTC,2024-12-27 09:09:20 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/420386,https://inaturalist-open-data.s3.amazonaws.com/photos/529902/medium.jpg,,,"Constricting what appears to be Nerodia erythrogaster.

Mason Farm Biological Preserve, Orange/Durham Counties, NC",5,0,False,,"North Carolina, US",35.9022634597,-79.0863347296,495.0,,,,28620.0,,obscured,True,,manual,,Orange,North Carolina,United States,North Carolina,Orange,Eastern Kingsnake,Lampropeltis getula,Eastern Kingsnake,Reptilia,29813,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Colubrinae,,,,Lampropeltis,,Lampropeltis getula,,,,,,,,529902,obs_420386_photo_529902
424251,0b5b8c21-ad63-4df2-ab19-58fcee183bec,Thu Oct 10 2013 10:18:40 GMT-0500 (CDT),2013-10-10,2013-10-10 15:18:40 UTC,Central Time (US & Canada),24055,flemingsafaris,,2013-10-10 15:25:43 UTC,2025-04-01 21:24:03 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/424251,https://inaturalist-open-data.s3.amazonaws.com/photos/534568/medium.jpg,,,Black and Yellow Argiope spider eating house lizard.,12,0,False,3.0,"554 N Main St, Buda, TX, US",30.085165,-97.840715,,,,,,,open,False,,,,Hays,Texas,United States,Texas,Hays,Mediterranean House Gecko,Hemidactylus turcicus,Mediterranean House Gecko,Reptilia,34435,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Sauria,,Gekkonidae,,,,,Hemidactylus,,Hemidactylus turcicus,,,,,organism being eaten,,"No, none of these",534568,obs_424251_photo_534568
465679,4b178d06-2eb0-4d39-aa4b-4b7c33e85972,2013-07-02,2013-07-02,,Harare,23072,i_c_riddell,,2013-11-23 13:49:46 UTC,2024-09-13 07:35:43 UTC,research,CC-BY,http://www.inaturalist.org/observations/465679,https://inaturalist-open-data.s3.amazonaws.com/photos/587403/medium.jpg,,,a pair fishing in stream,2,0,False,,"Mashonaland East, ZW",-17.6235693922,31.2169222415,,,,,30716.0,,obscured,True,,,,Goromonzi,Mashonaland East,Zimbabwe,Mashonaland East,Goromonzi,Cape Clawless Otter,Aonyx capensis capensis,Cape Clawless Otter,Mammalia,697783,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Mustelidae,Lutrinae,,,,Aonyx,,Aonyx capensis,,Aonyx capensis capensis,,,eater,https://www.inaturalist.org/observations/66466718,,587403,obs_465679_photo_587403
503139,cd575094-cba5-449e-8655-5562605a7613,2009-11-15,2009-11-15,,Paris,18381,joachim,Joachim Louis,2014-01-17 09:01:56 UTC,2022-03-20 18:38:08 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/503139,https://inaturalist-open-data.s3.amazonaws.com/photos/640325/medium.jpg,,,,1,0,False,,dombo hippo pool,-19.197143,23.643031,15.0,,,,15.0,,,False,,,,Ngamiland East,North-West,Botswana,North-West,Ngamiland East,Stripe-bellied Sand Snake,Psammophis subtaeniatus,Stripe-bellied Sand Snake,Reptilia,28963,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Psammophiidae,,,,,Psammophis,,Psammophis subtaeniatus,,,,,,,,640325,obs_503139_photo_640325
509046,aac5dd6f-a67f-4396-a835-a16a411fbf1e,1988-01-02 08:30,1988-01-02,1988-01-02 06:30:00 UTC,Harare,23072,i_c_riddell,,2014-01-24 14:04:12 UTC,2024-07-02 20:13:44 UTC,research,CC-BY,http://www.inaturalist.org/observations/509046,https://inaturalist-open-data.s3.amazonaws.com/photos/649315/medium.jpg,,,"
",8,0,False,,Kariba,-16.533578,28.795252,10.0,,,,10.0,,open,False,,,,Kariba,Mashonaland West,Zimbabwe,Mashonaland West,Kariba,Black Mamba,Dendroaspis polylepis,Black Mamba,Reptilia,30405,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Elapidae,,,,,Dendroaspis,,Dendroaspis polylepis,,,,,eater,https://www.inaturalist.org/observations/66466454,,649315,obs_509046_photo_649315
518909,c0a27015-4f91-4657-b7d6-64e4151f3bf6,2009-07-08 17:07:23,2009-07-08,2009-07-08 15:07:23 UTC,Harare,23072,i_c_riddell,,2014-02-03 10:18:06 UTC,2020-12-12 15:03:37 UTC,research,CC-BY,http://www.inaturalist.org/observations/518909,https://inaturalist-open-data.s3.amazonaws.com/photos/661138/medium.JPG,,,Namaqua Chameleon,6,0,False,,Swakopmund,-22.873645,14.580917,5391.0,,,,5391.0,,open,False,,,,Walvisbay Rural,Erongo,Namibia,Erongo,Walvisbay Rural,Namaqua Chameleon,Chamaeleo namaquensis,Namaqua Chameleon,Reptilia,32830,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Sauria,,Chamaeleonidae,,,,,Chamaeleo,,Chamaeleo namaquensis,,,,,eater,https://www.inaturalist.org/observations/66466205,,661138,obs_518909_photo_661138
746116,459d964c-dca5-41e1-8a07-d01bdffd3ff6,2014-03-06 14:23,2014-03-06,2014-03-06 12:23:00 UTC,Harare,23072,i_c_riddell,,2014-06-20 11:24:33 UTC,2020-12-12 13:44:32 UTC,research,CC-BY,http://www.inaturalist.org/observations/746116,https://inaturalist-open-data.s3.amazonaws.com/photos/938004/medium.jpg,,,,2,0,False,,"Rifa Camp, Hurungwe Safari Area",-16.070109,28.869441,,,,,,,,False,,,,Hurungwe,Mashonaland West,Zimbabwe,Mashonaland West,Hurungwe,Southern Red-billed Hornbill,Tockus rufirostris,Southern Red-billed Hornbill,Aves,144663,Animalia,Chordata,Vertebrata,,Aves,,,Bucerotiformes,,,Bucerotidae,,,,,Tockus,,Tockus rufirostris,,,,,eater,https://www.inaturalist.org/observations/66463516,,938004,obs_746116_photo_938004
770998,dbaed261-cebc-4f1f-8ab6-c99d3a634d78,2014-07-05,2014-07-05,,Central Time (US & Canada),1639,tonyg,Tony Gerard,2014-07-06 03:14:17 UTC,2024-10-03 13:08:24 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/770998,https://static.inaturalist.org/photos/968318/medium.jpg,,Cache River,,2,0,False,,"Wildcat Bluff, Johnson county, Illinois, U.S.A.",37.376119,-88.930038,3.0,,,,3.0,,open,False,,,,Johnson,Illinois,United States,Illinois,Johnson,Gray Ratsnake,Pantherophis spiloides,Gray Ratsnake,Reptilia,67642,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Colubrinae,,,,Pantherophis,,Pantherophis spiloides,,,,,eater,,"No, none of these",968318,obs_770998_photo_968318
843690,e5541dfc-b52c-4198-b3eb-b92b5b08ad68,"August 08, 2014 14:43",2014-08-08,2014-08-08 11:43:00 UTC,Nairobi,1000,muir,Matt Muir,2014-08-23 13:16:12 UTC,2025-02-06 02:36:14 UTC,research,CC-BY,http://www.inaturalist.org/observations/843690,https://inaturalist-open-data.s3.amazonaws.com/photos/1068150/medium.JPG,,,"This hippo was curiously determined to investigate this zebra carcass that crocodiles were consuming. At times, it seemed content to ""nose"" the carcass, at other points, the hippo would attack the crocodiles. Exciting.

See paired observation of the crocodiles for photos of crocs eating zebra: http://www.inaturalist.org/observations/843687",9,0,False,,"Narok, KE",-1.3560948971,34.8665003718,40.0,,,,31447.0,,obscured,True,,manual,,Narok old,Rift Valley,Kenya,Narok,Kilgoris,hroch obojživelný,Hippopotamus amphibius,Common Hippopotamus,Mammalia,42149,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Artiodactyla,Whippomorpha,,Hippopotamidae,,,,,Hippopotamus,,Hippopotamus amphibius,,,,,eater,,Scavenging,1068150,obs_843690_photo_1068150
893936,27ea7d83-923d-48a5-89d2-5cf231316404,2014-09-16,2014-09-16,,Harare,23072,i_c_riddell,,2014-09-25 11:51:14 UTC,2023-04-04 06:49:40 UTC,research,CC-BY,http://www.inaturalist.org/observations/893936,https://inaturalist-open-data.s3.amazonaws.com/photos/1136774/medium.jpg,,coprophagia,"In 2nd photo, Hooded Vultures (Necrosyrtes monachus) rapidly devour dog's faeces. Dog initially chased off vultures but relented after 3rd go",2,0,False,,,-15.9260992601,29.1947189288,266.0,,,,30855.0,,obscured,True,,,,Hurungwe,Mashonaland West,Zimbabwe,Mashonaland West,Hurungwe,Lycaon pictus pictus,Lycaon pictus pictus,Cape Wild Dog,Mammalia,711435,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Canidae,,,,,Lycaon,,Lycaon pictus,,Lycaon pictus pictus,,,thing being eaten,https://www.inaturalist.org/observations/894002,,1136774,obs_893936_photo_1136774
894002,9df4dd71-d1ca-4426-aea6-5f506ed55d2a,2014-09-16,2014-09-16,,Harare,23072,i_c_riddell,,2014-09-25 14:05:04 UTC,2024-03-22 03:37:41 UTC,research,CC-BY,http://www.inaturalist.org/observations/894002,https://inaturalist-open-data.s3.amazonaws.com/photos/1136901/medium.jpg,,coprophagia,,4,0,False,,,-15.8749732285,29.0774220282,381.0,,,,30855.0,,obscured,True,,,,Hurungwe,Mashonaland West,Zimbabwe,Mashonaland West,Hurungwe,Hooded Vulture,Necrosyrtes monachus,Hooded Vulture,Aves,5426,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,Accipitridae,Aegypiinae,,,,Necrosyrtes,,Necrosyrtes monachus,,,,,eater,https://www.inaturalist.org/observations/893936,,1136901,obs_894002_photo_1136901
1031674,07afcbb0-5256-4ed7-99b2-bf57edb3e8c2,1983-10-01 10:00,1983-10-01,1983-10-01 08:00:00 UTC,Harare,23072,i_c_riddell,,2014-10-23 11:09:45 UTC,2024-10-22 19:29:20 UTC,research,CC-BY,http://www.inaturalist.org/observations/1031674,https://inaturalist-open-data.s3.amazonaws.com/photos/1294252/medium.jpg,,"mammals, sable, mortality, Sengwa Wildlife Research Area, Zimbabwe","Young of year, horns c.2 cm longer than ear, smooth down to skull",4,0,False,,Sengwa Wildlife Research Area,-18.165303,28.223834,112.0,,,,112.0,,open,False,,,,Gokwe South,Midlands,Zimbabwe,Midlands,Gokwe South,Southern Sable Antelope,Hippotragus niger niger,Southern Sable Antelope,Mammalia,601847,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Artiodactyla,Ruminantia,,Bovidae,Antilopinae,,Hippotragini,,Hippotragus,,Hippotragus niger,,Hippotragus niger niger,,,thing being eaten,https://www.inaturalist.org/observations/1031679,,1294252,obs_1031674_photo_1294252
1031679,0358ce06-9f9d-49b5-baa5-2f3010cb8763,1983-10-01 09:48,1983-10-01,1983-10-01 07:48:00 UTC,Harare,23072,i_c_riddell,,2014-10-23 11:43:33 UTC,2024-10-18 01:57:19 UTC,research,CC-BY,http://www.inaturalist.org/observations/1031679,https://inaturalist-open-data.s3.amazonaws.com/photos/1294271/medium.jpg,,"mammals, carnivore, lion, Sengwa Wildlife Research Area, predation",,3,0,False,,"Gokwe South, ZW-MI, ZW",-18.0807692508,28.2635994446,,,,,30683.0,,obscured,True,,,,Gokwe South,Midlands,Zimbabwe,Midlands,Gokwe South,Southern Lion,Panthera leo melanochaita,Southern Lion,Mammalia,557401,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Felidae,Pantherinae,,,,Panthera,,Panthera leo,,Panthera leo melanochaita,,,eater,https://www.inaturalist.org/observations/1031674,,1294271,obs_1031679_photo_1294271
1031728,1da4ac25-3db2-4090-8703-ae9a5aff5da7,1984-10-24 08:15,1984-10-24,1984-10-24 06:15:00 UTC,Harare,23072,i_c_riddell,,2014-10-23 12:53:00 UTC,2024-11-01 12:58:03 UTC,research,CC-BY,http://www.inaturalist.org/observations/1031728,https://inaturalist-open-data.s3.amazonaws.com/photos/447010704/medium.jpg,,lion kill,,3,0,False,,Sengwa Wildlife Research Area,-18.161914,28.212242,47.0,,,,47.0,,open,False,,,,Gokwe South,Midlands,Zimbabwe,Midlands,Gokwe South,Waterbuck,Kobus ellipsiprymnus,Waterbuck,Mammalia,42328,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Artiodactyla,Ruminantia,,Bovidae,Antilopinae,,Reduncini,,Kobus,,Kobus ellipsiprymnus,,,,,eater,https://www.inaturalist.org/observations/1031726,,447010704,obs_1031728_photo_447010704
1059442,789811f4-ecc1-4655-b293-edf31bdde09b,1989-06-16,1989-06-16,,Harare,23072,i_c_riddell,,2014-11-07 08:35:11 UTC,2024-10-18 01:54:50 UTC,research,CC-BY,http://www.inaturalist.org/observations/1059442,https://inaturalist-open-data.s3.amazonaws.com/photos/1328444/medium.jpg,,,,2,0,False,,,-15.8445734376,29.1981681156,762.0,,,,30855.0,,obscured,True,,,,Hurungwe,Mashonaland West,Zimbabwe,Mashonaland West,Hurungwe,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Artiodactyla,Ruminantia,,Bovidae,Bovinae,,Bovini,,Syncerus,,Syncerus caffer,,Syncerus caffer caffer,,,thing being eaten,https://www.inaturalist.org/observations/1059454,,1328444,obs_1059442_photo_1328444
1068273,3d355bee-776a-439b-9428-42d792a30e22,1989-02-02 08:31:37,1989-02-02,1989-02-02 06:31:37 UTC,Harare,23072,i_c_riddell,,2014-11-11 10:32:06 UTC,2024-10-25 15:32:19 UTC,research,CC-BY,http://www.inaturalist.org/observations/1068273,https://inaturalist-open-data.s3.amazonaws.com/photos/1339178/medium.jpg,,,,1,0,False,,"Narok, KE",-1.559196329,34.9379081719,12674.0,,,,31446.0,,obscured,True,,,,Narok old,Rift Valley,Kenya,Narok,Kilgoris,Rüppell's Vulture,Gyps rueppelli,Rüppell's Griffon,Aves,327608,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,Accipitridae,Aegypiinae,,,,Gyps,,Gyps rueppelli,,,,,eater,https://www.inaturalist.org/observations/66419503,,1339178,obs_1068273_photo_1339178
